customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Segment_Name,Estimated_CLV,Retention_Action
7197-VOJMM,Male,0,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,0,0.010846683,High Value / High Tenure,6379.830624389649,Low Risk: Upsell Premium Channels
3318-OSATS,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,1,0.56321436,High Value / High Tenure,169.47366532087327,Monitor Account
5828-AVIPD,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.95,1875.55,1,0.7508549,Low Value / Low Tenure,134.44674875736237,Offer free Tech Support visit / Router check
1843-TLSGD,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,272.35,0,0.0012584224,High Value / Low Tenure (High Risk),2085.0,Low Risk: Upsell Premium Channels
9626-VFRGG,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,0,0.08812429,High Value / High Tenure,1004.2634425163269,Low Risk: Upsell Premium Channels
7075-BNDVQ,Female,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,0,0.11233372,High Value / Low Tenure (High Risk),311.57161712646484,Low Risk: Upsell Premium Channels
9143-CANJF,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,0,0.29615688,Low Value / Low Tenure,186.21887350082397,Monitor Account
7284-BUYEC,Female,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,0,0.42510617,Low Value / Low Tenure,119.85241453647615,Monitor Account
2041-JIJCI,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,0,0.09951091,Low Value / Low Tenure,643.1455688476562,Low Risk: Upsell Premium Channels
1086-LXKFY,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,1,0.9497598,Low Value / Low Tenure,72.7552387356758,Offer 20% discount on Annual Upgrade
4900-MSOMT,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,0,0.0011689584,High Value / High Tenure,8020.0,Low Risk: Upsell Premium Channels
2229-VWQJH,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,0,0.06891341,High Value / Low Tenure (High Risk),715.3905446052551,Low Risk: Upsell Premium Channels
9194-GFVOI,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,0,0.00595009,High Value / High Tenure,8435.0,Low Risk: Upsell Premium Channels
1336-EZFZY,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,83.3,0,0.036449973,High Value / Low Tenure (High Risk),550.0689858436584,Low Risk: Upsell Premium Channels
4282-MSACW,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,0,0.9068841,High Value / High Tenure,129.23371500968935,Offer free Tech Support visit / Router check
1403-LKLIK,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,579.4,0,0.0032143416,High Value / Low Tenure (High Risk),2010.0000000000002,Low Risk: Upsell Premium Channels
2636-ALXXZ,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,1,0.9639151,Low Value / Low Tenure,72.20552959442138,Offer 20% discount on Annual Upgrade
7774-OJSXI,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.45,3066.45,1,0.7834563,Low Value / Low Tenure,132.04309594631195,Offer free Tech Support visit / Router check
7786-WBJYI,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,1,0.9451373,Low Value / Low Tenure,82.47478661537171,Offer 20% discount on Annual Upgrade
0136-IFMYD,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,0,0.10827689,High Value / High Tenure,1015.4521747112275,Low Risk: Upsell Premium Channels
5144-TVGLP,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,0,0.41267833,High Value / High Tenure,229.59771537780762,Monitor Account
9643-AVVWI,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,0,0.20767601,Low Value / Low Tenure,385.21541595458984,Monitor Account
0253-ZTEOB,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,0,0.0052062673,High Value / High Tenure,7965.000000000001,Low Risk: Upsell Premium Channels
2706-QZIHY,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,0,0.004195001,High Value / Low Tenure (High Risk),2520.0,Low Risk: Upsell Premium Channels
6061-PQHMK,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,527.5,0,0.010172773,High Value / Low Tenure (High Risk),1956.2020957946777,Low Risk: Upsell Premium Channels
9885-CSMWE,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,78.45,1,0.9715547,Low Value / Low Tenure,80.74687158465386,Offer 20% discount on Annual Upgrade
6137-MFAJN,Female,0,No,No,48,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,0,0.098725885,High Value / Low Tenure (High Risk),453.7817077636718,Low Risk: Upsell Premium Channels
9122-UMROB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,0,0.25431097,High Value / Low Tenure (High Risk),79.82353324890137,Monitor Account
4232-JGKIY,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,0,0.15491006,High Value / Low Tenure (High Risk),123.94289245605468,Low Risk: Upsell Premium Channels
2402-TAIRZ,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,0,0.060865354,Low Value / Low Tenure,1315.1981638908385,Low Risk: Upsell Premium Channels
9659-ZTWSM,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,0,0.16841523,High Value / High Tenure,637.4126360416412,Low Risk: Upsell Premium Channels
9139-TWBAS,Female,0,Yes,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,0,0.034999885,High Value / Low Tenure (High Risk),1367.147407436371,Low Risk: Upsell Premium Channels
6685-GBWJZ,Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,0,0.008593115,High Value / High Tenure,7080.0,Low Risk: Upsell Premium Channels
5016-ETTFF,Male,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,1,0.7300399,High Value / Low Tenure (High Risk),40.408751010894775,Offer 20% discount on Annual Upgrade
3866-MDTUB,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,1,0.24380323,Low Value / Low Tenure,290.1930363178253,Monitor Account
2195-VVRJF,Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,0,0.26455003,Low Value / Low Tenure,223.3981955766678,Monitor Account
3913-RDSJZ,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.55,1714.95,0,0.0005034241,High Value / Low Tenure (High Risk),2555.0,Low Risk: Upsell Premium Channels
8058-JMEQO,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,1,0.82944447,Low Value / Low Tenure,101.81513675451279,Offer 20% discount on Annual Upgrade
4203-QGNZA,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,535.35,0,0.008647497,High Value / Low Tenure (High Risk),2025.0,Low Risk: Upsell Premium Channels
5043-TRZWM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,0,0.73575014,Low Value / Low Tenure,102.68431780338287,Offer 20% discount on Annual Upgrade
0697-ZMSWS,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,1,0.9322445,Low Value / Low Tenure,91.8750416994095,Offer 20% discount on Annual Upgrade
7657-DYEPJ,Male,1,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,2497.35,1,0.5437336,Low Value / Low Tenure,129.01538234949112,Monitor Account
9494-BDNNC,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.3,6273.4,0,0.16312172,High Value / High Tenure,584.2263192653655,Low Risk: Upsell Premium Channels
1640-PLFMP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,0,0.8044191,Low Value / Low Tenure,87.33009803295135,Offer 20% discount on Annual Upgrade
5366-OBVMR,Female,0,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,0,0.15447496,Low Value / Low Tenure,325.61912536621094,Low Risk: Upsell Premium Channels
8276-MQBYC,Male,1,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,1,0.66951084,High Value / High Tenure,146.07679753303526,Offer free Tech Support visit / Router check
7644-OMVMY,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,0.0,0,0.004596165,High Value / Low Tenure (High Risk),1985.0000000000002,Low Risk: Upsell Premium Channels
7593-XFKDI,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,46.3,1,0.60834765,Low Value / Low Tenure,76.1077974319458,Monitor Account
4573-JKNAE,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,212.3,0,0.0027619503,High Value / Low Tenure (High Risk),1935.0000000000002,Low Risk: Upsell Premium Channels
0337-CNPZE,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,1,0.8083386,High Value / High Tenure,131.5043007850647,Offer 20% discount on Annual Upgrade
9817-APLHW,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.0,316.2,0,0.10993894,High Value / Low Tenure (High Risk),227.398943901062,Low Risk: Upsell Premium Channels
8380-MQINP,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1079.05,0,0.0066251857,High Value / Low Tenure (High Risk),2030.0,Low Risk: Upsell Premium Channels
0840-DFEZH,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,0,0.24276105,Low Value / Low Tenure,310.387521982193,Monitor Account
1513-XNPPH,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,1095.65,1,0.9087046,Low Value / Low Tenure,98.38181076049806,Offer 20% discount on Annual Upgrade
8690-ZVLCL,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.0,6161.9,0,0.0014576842,High Value / High Tenure,8800.0,Low Risk: Upsell Premium Channels
6015-VVHHE,Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.15,446.05,1,0.93173194,Low Value / Low Tenure,89.24240735769273,Offer 20% discount on Annual Upgrade
1125-SNVCK,Female,1,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.8,2106.05,0,0.054068536,High Value / Low Tenure (High Risk),810.0829582214355,Low Risk: Upsell Premium Channels
0384-LPITE,Male,0,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,0,0.117522575,Low Value / Low Tenure,527.983675813675,Low Risk: Upsell Premium Channels
4616-EWBNJ,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,318.6,0,0.06952373,High Value / Low Tenure (High Risk),289.1099238395691,Low Risk: Upsell Premium Channels
6347-DCUIK,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.15,811.8,1,0.6391521,Low Value / Low Tenure,116.01307394504548,Offer free Tech Support visit / Router check
1335-HQMKX,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.35,7323.15,0,0.014949473,High Value / High Tenure,6779.503253555297,Low Risk: Upsell Premium Channels
2545-EBUPK,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,0,0.96130085,Low Value / Low Tenure,87.43360894322394,Offer 20% discount on Annual Upgrade
6923-AQONU,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,454.0,0,0.00078107725,High Value / Low Tenure (High Risk),2090.0,Low Risk: Upsell Premium Channels
2172-EJXVF,Female,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.9,7521.95,0,0.017492602,High Value / High Tenure,6053.988108444214,Low Risk: Upsell Premium Channels
0897-FEGMU,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,1056.95,1,0.9809692,Low Value / Low Tenure,101.43030005693436,Offer 20% discount on Annual Upgrade
7663-RGWBC,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,44.15,1,0.45925215,Low Value / Low Tenure,96.13455176353455,Monitor Account
1120-BMWUB,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.9,834.15,1,0.5857987,Low Value / Low Tenure,92.01113045215607,Monitor Account
9124-LHCJQ,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.45,85.45,1,0.94108105,Low Value / Low Tenure,90.79983353614807,Offer 20% discount on Annual Upgrade
4536-PLEQY,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.05,999.8,0,0.24000847,Low Value / Low Tenure,354.36249554157257,Monitor Account
7029-IJEJK,Female,0,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),44.1,2369.7,0,0.008836031,High Value / Low Tenure (High Risk),4410.0,Low Risk: Upsell Premium Channels
8871-JLMHM,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),90.2,6297.65,0,0.0037380743,High Value / High Tenure,9020.0,Low Risk: Upsell Premium Channels
2235-ZGKPT,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.85,239.55,1,0.5113526,Low Value / Low Tenure,99.44214600920678,Monitor Account
3891-PUQOD,Female,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.2,59.2,1,0.8405527,Low Value / Low Tenure,70.42985229492187,Offer 20% discount on Annual Upgrade
5447-VYTKW,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.45,1461.45,0,0.009013735,Low Value / Low Tenure,5345.0,Low Risk: Upsell Premium Channels
3623-FQBOX,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,0,0.014011719,High Value / Low Tenure (High Risk),1423.8081150054932,Low Risk: Upsell Premium Channels
0689-NKYLF,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.2,1060.6,1,0.35267103,Low Value / Low Tenure,235.91389770507814,Monitor Account
8659-HDIYE,Female,1,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,0,0.012061487,High Value / High Tenure,6189.120714187623,Low Risk: Upsell Premium Channels
3658-KIBGF,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,54.9,1,0.2209663,Low Value / Low Tenure,248.45418105125427,Monitor Account
3474-BAFSJ,Male,0,Yes,No,57,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.5,3265.95,0,0.004325339,High Value / High Tenure,5750.0,Low Risk: Upsell Premium Channels
5519-YLDGW,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.9,2254.2,1,0.9458168,Low Value / Low Tenure,109.85214176177979,Offer 20% discount on Annual Upgrade
3865-ZFZIB,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,358.15,0,0.0046072756,High Value / Low Tenure (High Risk),1964.9999999999998,Low Risk: Upsell Premium Channels
1855-AGAWH,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,2939.8,0,0.4140747,Low Value / Low Tenure,226.5291880607605,Monitor Account
7109-CQYUZ,Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.25,4652.4,0,0.0025707935,High Value / High Tenure,8925.0,Low Risk: Upsell Premium Channels
1370-GGAWX,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.15,4408.45,0,0.1259727,High Value / High Tenure,747.3841335773468,Low Risk: Upsell Premium Channels
4680-KUTAJ,Female,1,No,No,11,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.6,580.8,0,0.14842536,Low Value / Low Tenure,374.5990718841553,Low Risk: Upsell Premium Channels
5307-UVGNB,Female,0,Yes,Yes,53,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.7,2495.2,0,0.266309,High Value / Low Tenure (High Risk),182.87028205394745,Monitor Account
4946-EDSEW,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,180.3,1,0.63902825,High Value / Low Tenure (High Risk),30.12386453151703,Monitor Account
2883-ILGWO,Male,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,0,0.14309452,High Value / High Tenure,733.0818576335907,Low Risk: Upsell Premium Channels
